Ġexperienced,0.3893229166666667
.R,0.396484375
.Pe,0.3984375
ĠTechnologies,0.3990885416666667
Maria,0.4010416666666667
ĠBiology,0.40234375
-f,0.4075520833333333
ĠAmanda,0.4095052083333333
mem,0.4114583333333333
ĠRachel,0.4147135416666667
ĠVen,0.4153645833333333
Ġsaturated,0.4173177083333333
coh,0.4173177083333333
house,0.41796875
ĠSmoking,0.41796875
ĠDam,0.4186197916666667
Ġblades,0.4192708333333333
ĠGro,0.419921875
ĠSalmon,0.4212239583333333
ĠGlass,0.421875
Cat,0.421875
pheres,0.421875
ĠJennifer,0.4225260416666667
Baby,0.4225260416666667
Ġwireless,0.4225260416666667
sense,0.4225260416666667
Ġgoats,0.4244791666666667
Ġfitness,0.4244791666666667
Ġquarter,0.4254557291666667
ulations,0.42578125
Ġhires,0.42578125
Ġroles,0.42578125
hen,0.42578125
Ġcrop,0.4264322916666667
Ġpreparation,0.4264322916666667
ĠKate,0.4264322916666667
Ġrab,0.4264322916666667
Ġtrips,0.4264322916666667
Ġmutate,0.4270833333333333
mo,0.4270833333333333
ĠMarch,0.4270833333333333
Ġbroccoli,0.427734375
Ġpop,0.4283854166666667
ervoir,0.4283854166666667
etween,0.4283854166666667
Ġblanket,0.4290364583333333
ĠFan,0.4290364583333333
posure,0.4296875
Ġswirling,0.4296875
ĠWire,0.4303385416666667
ades,0.4309895833333333
Ġlettuce,0.4309895833333333
Ġevolve,0.4309895833333333
ĠKeith,0.431640625
Ġvascular,0.431640625
pire,0.4322916666666667
site,0.4322916666666667
ĠEuropean,0.4327256944444444
elen,0.4329427083333333
Ġcorner,0.4329427083333333
abras,0.4329427083333333
ERENCE,0.4329427083333333
inters,0.43359375
ĠPlains,0.43359375
andy,0.43359375
aco,0.43359375
.Cell,0.435546875
reflection,0.435546875
Ġmutating,0.435546875
sa,0.4361979166666667
.show,0.4361979166666667
Ġdischarge,0.4361979166666667
ĠTrees,0.4365234375
Ġgenus,0.4366319444444444
Ġdifferentiated,0.4368489583333333
Ġlipid,0.4368489583333333
Ġounces,0.4368489583333333
ĠMale,0.4375
ĠMark,0.4375
Gold,0.4375
Ġmission,0.4381510416666667
ĠOff,0.4381510416666667
Ġtask,0.4388020833333333
Ġpromin,0.4388020833333333
ĠFish,0.439453125
rey,0.439453125
ĠIndian,0.439453125
Ġwebs,0.439453125
Ġcoastal,0.439453125
Ġfeather,0.439453125
Con,0.4397786458333333
.Many,0.4401041666666667
Ġrandom,0.4401041666666667
Different,0.4401041666666667
ĠRange,0.4401041666666667
ĠHarm,0.4401041666666667
Ġblog,0.4407552083333333
Ġfacilities,0.4407552083333333
W,0.4407552083333333
Much,0.4407552083333333
Ġleap,0.4407552083333333
Ġsevent,0.4407552083333333
Animal,0.4407552083333333
ĠBelt,0.4407552083333333
âĦ¢,0.44140625
aim,0.44140625
Ġship,0.44140625
Ġfilament,0.44140625
enger,0.44140625
John,0.44140625
ĠSp,0.4415690104166667
Ġcalories,0.4417317708333333
Ġalk,0.4420572916666667
Ġcall,0.4420572916666667
.has,0.4420572916666667
ĠProtein,0.4420572916666667
Ġhairy,0.4420572916666667
aphrag,0.4420572916666667
Ġimportance,0.4424913194444444
ĠJo,0.4427083333333333
ĠW,0.4427083333333333
aly,0.4427083333333333
.power,0.4427083333333333
Ġknocks,0.4427083333333333
85,0.4427083333333333
Ġdistinct,0.4427083333333333
Heart,0.4427083333333333
utting,0.4427083333333333
Ġmessage,0.4427083333333333
ĠDuck,0.4427083333333333
Most,0.4428013392857143
Paper,0.4430338541666667
Ġinstrument,0.443115234375
ĠMel,0.443359375
Ġaudience,0.443359375
-off,0.443359375
clip,0.443359375
Ġhabit,0.4435763888888889
ĠStar,0.4436848958333333
Ġspark,0.4440104166666667
ĠMilk,0.4440104166666667
ologies,0.4440104166666667
ĠIndians,0.4440104166666667
Atlantic,0.4440104166666667
.sim,0.4440104166666667
ĠCompound,0.4440104166666667
ropical,0.4440104166666667
apping,0.4440104166666667
ĠKick,0.4440104166666667
ĠLight,0.4442545572916667
ave,0.4443359375
ĠVac,0.4443359375
ĠIdaho,0.4446614583333333
sm,0.4446614583333333
Ġvisiting,0.4446614583333333
Ġdish,0.4446614583333333
ĠWool,0.4446614583333333
asonic,0.4446614583333333
Ġdifer,0.4446614583333333
Ġfragments,0.4446614583333333
Ġcustom,0.4449869791666667
ware,0.4449869791666667
ĠHumans,0.4451497395833333
utral,0.4453125
ves,0.4453125
Ġpartly,0.4453125
lee,0.4453125
Stop,0.4453125
Ġskill,0.4453125
Ġlanguage,0.4453125
ĠVacc,0.4458550347222222
Ġjunk,0.4459635416666667
Ġoverhead,0.4459635416666667
-sc,0.4459635416666667
ĠVeget,0.4459635416666667
Ġtraction,0.4459635416666667
Ġyogurt,0.4459635416666667
Ġbuzzing,0.4459635416666667
ucked,0.4459635416666667
ĠJune,0.4459635416666667
Ġletters,0.4459635416666667
Ġcattle,0.4466145833333333
Ġsaid,0.4466145833333333
Western,0.4466145833333333
Ġevolved,0.4466145833333333
Ġsqu,0.4466145833333333
Ġattached,0.4466145833333333
-made,0.4468315972222222
ectar,0.4469401041666667
Ġentirely,0.447265625
ĠDef,0.447265625
arks,0.447265625
Ġreef,0.447265625
ĠWest,0.447265625
different,0.447265625
Ġdisorders,0.447265625
ĠMarble,0.447265625
sch,0.447265625
bias,0.447265625
ĠTaste,0.447265625
Ġsmoke,0.4474826388888889
Sh,0.4475911458333333
Ġclassification,0.4476996527777778
Ġcalculations,0.4479166666666667
Ġpresenting,0.4479166666666667
Ġalignment,0.4479166666666667
.),0.4479166666666667
Ġsparks,0.4479166666666667
Ġarc,0.4479166666666667
ssc,0.4479166666666667
Ġflea,0.4479166666666667
-nine,0.4479166666666667
.V,0.4481336805555556
Ġunhealthy,0.4485677083333333
ĠCol,0.4485677083333333
Ġcharts,0.4485677083333333
Ġbrands,0.4485677083333333
Ġpets,0.4485677083333333
(E,0.4485677083333333
Ġrather,0.4485677083333333
Ġsettlement,0.4485677083333333
Ġpotentially,0.4485677083333333
ĠEqual,0.4485677083333333
ĠMagnet,0.4485677083333333
Ġparticipate,0.4485677083333333
Ġinstalled,0.4485677083333333
par,0.4485677083333333
Ġappend,0.4485677083333333
Ġblends,0.4485677083333333
.Data,0.4485677083333333
Mir,0.4485677083333333
icycle,0.4485677083333333
.Parent,0.44921875
pen,0.44921875
Ġbrush,0.44921875
ĠLess,0.44921875
Ġspecialized,0.44921875
ĠThose,0.44921875
ĠDew,0.44921875
Ġswim,0.44921875
Ġshot,0.44921875
mall,0.44921875
ĠHunting,0.44921875
pressure,0.44921875
living,0.4493001302083333
paring,0.4495442708333333
Ġcoming,0.4495442708333333
enny,0.4495442708333333
alli,0.4495442708333333
Ġbelong,0.4496527777777778
Ġexplode,0.4498697916666667
ĠEurop,0.4498697916666667
ĠEnd,0.4498697916666667
Ġdangerous,0.4498697916666667
ĠPav,0.4498697916666667
der,0.4498697916666667
Ġreplacing,0.4498697916666667
ĠPan,0.4498697916666667
Ġeros,0.4498697916666667
Ġbile,0.4498697916666667
ĠEuras,0.4501953125
ylum,0.4503038194444444
Ġglowing,0.450390625
esc,0.4505208333333333
Ġworth,0.4505208333333333
.Some,0.4505208333333333
Ġsurroundings,0.4505208333333333
Sarah,0.4505208333333333
Ġcompeting,0.4505208333333333
Ġantig,0.4505208333333333
ĠFr,0.4505208333333333
41,0.4505208333333333
ĠEgyptian,0.4505208333333333
frequency,0.4505208333333333
-in,0.4505208333333333
Ġhappening,0.4505208333333333
Cal,0.4505208333333333
Ġrepairs,0.4505208333333333
Within,0.4505208333333333
Ġcloser,0.45109953703703703
ĠCells,0.451171875
Ġlacks,0.451171875
Each,0.451171875
Ġvanilla,0.451171875
Ġspaces,0.451171875
count,0.451171875
ively,0.451171875
Ġseverity,0.451171875
ĠAfrican,0.451171875
ĠNatural,0.451171875
legg,0.451171875
Ġsour,0.451171875
Ġgears,0.451171875
brane,0.451171875
Ġthinks,0.4514973958333333
ĠGeorgia,0.4518229166666667
